total reward, running mean
30.000000, 22.365142
47.000000, 22.611490
14.000000, 22.525375
48.000000, 22.780122
48.000000, 23.032320
47.000000, 23.271997
48.000000, 23.519277
7.000000, 23.354084
3.000000, 23.150544
35.000000, 23.269038
49.000000, 23.526348
47.000000, 23.761084
47.000000, 23.993473
49.000000, 24.243539
48.000000, 24.481103
47.000000, 24.706292
48.000000, 24.939229
48.000000, 25.169837
14.000000, 25.058139
48.000000, 25.287557
48.000000, 25.514682
49.000000, 25.749535
48.000000, 25.972040
48.000000, 26.192319
49.000000, 26.420396
48.000000, 26.636192
8.000000, 26.449830
13.000000, 26.315332
48.000000, 26.532178
48.000000, 26.746857
25.000000, 26.729388
48.000000, 26.942094
48.000000, 27.152673
49.000000, 27.371147
49.000000, 27.587435
49.000000, 27.801561
49.000000, 28.013545
48.000000, 28.213410
14.000000, 28.071276
48.000000, 28.270563
49.000000, 28.477857
36.000000, 28.553079
48.000000, 28.747548
49.000000, 28.950072
49.000000, 29.150572
49.000000, 29.349066
49.000000, 29.545575
49.000000, 29.740119
48.000000, 29.922718
49.000000, 30.113491
49.000000, 30.302356
48.000000, 30.479333
49.000000, 30.664539
49.000000, 30.847894
49.000000, 31.029415
49.000000, 31.209121
48.000000, 31.377030
7.000000, 31.133259
49.000000, 31.311927
48.000000, 31.478807
11.000000, 31.274019
49.000000, 31.451279
48.000000, 31.616766
48.000000, 31.780599
23.000000, 31.692793
48.000000, 31.855865
49.000000, 32.027306
7.000000, 31.777033
48.000000, 31.939263
49.000000, 32.109870
48.000000, 32.268771
48.000000, 32.426084
49.000000, 32.591823
49.000000, 32.755905
48.000000, 32.908346
48.000000, 33.059262
13.000000, 32.858670
49.000000, 33.020083
49.000000, 33.179882
49.000000, 33.338083
47.000000, 33.474702
49.000000, 33.629955
49.000000, 33.783656
49.000000, 33.935819
49.000000, 34.086461
49.000000, 34.235596
49.000000, 34.383240
49.000000, 34.529408
13.000000, 34.314114
49.000000, 34.460973
15.000000, 34.266363
49.000000, 34.413699
49.000000, 34.559562
49.000000, 34.703967
49.000000, 34.846927
48.000000, 34.978458
49.000000, 35.118673
48.000000, 35.247487
49.000000, 35.385012
49.000000, 35.521162
48.000000, 35.645950
49.000000, 35.779491
49.000000, 35.911696
49.000000, 36.042579
38.000000, 36.062153
49.000000, 36.191531
49.000000, 36.319616
49.000000, 36.446420
49.000000, 36.571956
49.000000, 36.696236
49.000000, 36.819274
49.000000, 36.941081
45.000000, 37.021670
49.000000, 37.141453
49.000000, 37.260039
49.000000, 37.377439
49.000000, 37.493664
50.000000, 37.618728
49.000000, 37.732540
34.000000, 37.695215
50.000000, 37.818263
48.000000, 37.920080
49.000000, 38.030879
49.000000, 38.140570
49.000000, 38.249165
49.000000, 38.356673
49.000000, 38.463106
33.000000, 38.408475
49.000000, 38.514391
49.000000, 38.619247
49.000000, 38.723054
49.000000, 38.825824
49.000000, 38.927565
49.000000, 39.028290
49.000000, 39.128007
49.000000, 39.226727
49.000000, 39.324460
49.000000, 39.421215
49.000000, 39.517003
49.000000, 39.611833
49.000000, 39.705714
23.000000, 39.538657
49.000000, 39.633271
49.000000, 39.726938
49.000000, 39.819669
49.000000, 39.911472
49.000000, 40.002357
49.000000, 40.092334
49.000000, 40.181410
49.000000, 40.269596
49.000000, 40.356900
50.000000, 40.453331
50.000000, 40.548798
50.000000, 40.643310
50.000000, 40.736877
50.000000, 40.829508
50.000000, 40.921213
50.000000, 41.012001
50.000000, 41.101881
50.000000, 41.190862
50.000000, 41.278953
28.000000, 41.146164
49.000000, 41.224702
49.000000, 41.302455
50.000000, 41.389431
49.000000, 41.465536
50.000000, 41.550881
48.000000, 41.615372
50.000000, 41.699219
50.000000, 41.782226
50.000000, 41.864404
49.000000, 41.935760
50.000000, 42.016402
50.000000, 42.096238
50.000000, 42.175276
50.000000, 42.253523
50.000000, 42.330988
50.000000, 42.407678
50.000000, 42.483601
51.000000, 42.568765
50.000000, 42.643078
51.000000, 42.726647
51.000000, 42.809380
51.000000, 42.891287
51.000000, 42.972374
51.000000, 43.052650
51.000000, 43.132124
51.000000, 43.210802
51.000000, 43.288694
51.000000, 43.365807
51.000000, 43.442149
51.000000, 43.517728
