total reward, running mean
1.000000, 1.000000
2.000000, 1.010000
1.000000, 1.009900
0.000000, 0.999801
0.000000, 0.989803
0.000000, 0.979905
0.000000, 0.970106
3.000000, 0.990405
2.000000, 1.000501
3.000000, 1.020496
2.000000, 1.030291
3.000000, 1.049988
1.000000, 1.049488
3.000000, 1.068993
1.000000, 1.068303
2.000000, 1.077620
2.000000, 1.086844
1.000000, 1.085976
1.000000, 1.085116
1.000000, 1.084265
1.000000, 1.083422
2.000000, 1.092588
3.000000, 1.111662
2.000000, 1.120545
2.000000, 1.129340
2.000000, 1.138046
3.000000, 1.156666
0.000000, 1.145099
3.000000, 1.163648
2.000000, 1.172012
1.000000, 1.170292
4.000000, 1.198589
3.000000, 1.216603
3.000000, 1.234437
2.000000, 1.242093
3.000000, 1.259672
2.000000, 1.267075
5.000000, 1.304404
2.000000, 1.311360
4.000000, 1.338246
4.000000, 1.364864
2.000000, 1.371215
4.000000, 1.397503
2.000000, 1.403528
5.000000, 1.439493
7.000000, 1.495098
2.000000, 1.500147
3.000000, 1.515146
2.000000, 1.519994
4.000000, 1.544794
3.000000, 1.559346
9.000000, 1.633753
2.000000, 1.637415
2.000000, 1.641041
6.000000, 1.684631
6.000000, 1.727784
2.000000, 1.730506
10.000000, 1.813201
6.000000, 1.855069
10.000000, 1.936519
7.000000, 1.987154
3.000000, 1.997282
6.000000, 2.037309
12.000000, 2.136936
6.000000, 2.175567
8.000000, 2.233811
10.000000, 2.311473
6.000000, 2.348358
6.000000, 2.384875
10.000000, 2.461026
8.000000, 2.516416
3.000000, 2.521251
5.000000, 2.546039
11.000000, 2.630579
11.000000, 2.714273
6.000000, 2.747130
12.000000, 2.839659
15.000000, 2.961262
6.000000, 2.991650
14.000000, 3.101733
10.000000, 3.170716
5.000000, 3.189009
2.000000, 3.177118
14.000000, 3.285347
8.000000, 3.332494
2.000000, 3.319169
10.000000, 3.385977
16.000000, 3.512117
14.000000, 3.616996
14.000000, 3.720826
13.000000, 3.813618
20.000000, 3.975482
19.000000, 4.125727
19.000000, 4.274470
15.000000, 4.381725
14.000000, 4.477908
14.000000, 4.573129
4.000000, 4.567397
2.000000, 4.541723
2.000000, 4.516306
20.000000, 4.671143
2.000000, 4.644432
22.000000, 4.817987
6.000000, 4.829808
6.000000, 4.841509
8.000000, 4.873094
14.000000, 4.964363
20.000000, 5.114720
22.000000, 5.283573
16.000000, 5.390737
21.000000, 5.546830
22.000000, 5.711361
16.000000, 5.814248
30.000000, 6.056105
12.000000, 6.115544
15.000000, 6.204389
30.000000, 6.442345
2.000000, 6.397921
31.000000, 6.643942
4.000000, 6.617503
16.000000, 6.711328
34.000000, 6.984214
32.000000, 7.234372
34.000000, 7.502028
16.000000, 7.587008
2.000000, 7.531138
36.000000, 7.815827
32.000000, 8.057668
35.000000, 8.327092
33.000000, 8.573821
33.000000, 8.818083
22.000000, 8.949902
33.000000, 9.190403
38.000000, 9.478499
21.000000, 9.593714
22.000000, 9.717777
38.000000, 10.000599
35.000000, 10.250593
12.000000, 10.268087
41.000000, 10.575406
40.000000, 10.869652
41.000000, 11.170956
42.000000, 11.479246
40.000000, 11.764454
8.000000, 11.726809
20.000000, 11.809541
40.000000, 12.091445
34.000000, 12.310531
41.000000, 12.597426
43.000000, 12.901451
42.000000, 13.192437
43.000000, 13.490513
43.000000, 13.785607
43.000000, 14.077751
45.000000, 14.386974
44.000000, 14.683104
44.000000, 14.976273
45.000000, 15.276510
32.000000, 15.443745
45.000000, 15.739308
43.000000, 16.011915
45.000000, 16.301796
30.000000, 16.438778
40.000000, 16.674390
46.000000, 16.967646
46.000000, 17.257969
31.000000, 17.395390
18.000000, 17.401436
46.000000, 17.687422
30.000000, 17.810547
47.000000, 18.102442
45.000000, 18.371417
30.000000, 18.487703
46.000000, 18.762826
45.000000, 19.025198
47.000000, 19.304946
47.000000, 19.581897
46.000000, 19.846078
48.000000, 20.127617
48.000000, 20.406341
47.000000, 20.672277
47.000000, 20.935554
48.000000, 21.206199
46.000000, 21.454137
48.000000, 21.719596
48.000000, 21.982400
46.000000, 22.222576
48.000000, 22.480350
45.000000, 22.705546
11.000000, 22.588491
4.000000, 22.402606
0.000000, 22.178580
48.000000, 22.436794
47.000000, 22.682426
48.000000, 22.935602
48.000000, 23.186246
48.000000, 23.434383
1.000000, 23.210040
48.000000, 23.457939
48.000000, 23.703360
48.000000, 23.946326
47.000000, 24.176863
48.000000, 24.415094
48.000000, 24.650943
9.000000, 24.494434
47.000000, 24.719490
29.000000, 24.762295
37.000000, 24.884672
48.000000, 25.115825
21.000000, 25.074667
21.000000, 25.033920
44.000000, 25.223581
48.000000, 25.451345
49.000000, 25.686832
48.000000, 25.909963
41.000000, 26.060864
23.000000, 26.030255
14.000000, 25.909953
48.000000, 26.130853
48.000000, 26.349544
49.000000, 26.576049
49.000000, 26.800289
48.000000, 27.012286
33.000000, 27.072163
32.000000, 27.121441
4.000000, 26.890227
49.000000, 27.111324
48.000000, 27.320211
49.000000, 27.537009
48.000000, 27.741639
48.000000, 27.944223
48.000000, 28.144780
48.000000, 28.343333
48.000000, 28.539899
48.000000, 28.734500
49.000000, 28.937155
48.000000, 29.127784
49.000000, 29.326506
48.000000, 29.513241
49.000000, 29.708108
49.000000, 29.901027
48.000000, 30.082017
49.000000, 30.271197
49.000000, 30.458485
47.000000, 30.623900
48.000000, 30.797661
49.000000, 30.979684
49.000000, 31.159888
49.000000, 31.338289
49.000000, 31.514906
49.000000, 31.689757
48.000000, 31.852859
43.000000, 31.964331
48.000000, 32.124687
49.000000, 32.293440
48.000000, 32.450506
49.000000, 32.616001
49.000000, 32.779841
49.000000, 32.942043
44.000000, 33.052622
49.000000, 33.212096
37.000000, 33.249975
49.000000, 33.407475
49.000000, 33.563400
49.000000, 33.717766
49.000000, 33.870589
49.000000, 34.021883
48.000000, 34.161664
49.000000, 34.310047
47.000000, 34.436947
49.000000, 34.582577
49.000000, 34.726752
49.000000, 34.869484
3.000000, 34.550789
49.000000, 34.695281
49.000000, 34.838329
49.000000, 34.979945
49.000000, 35.120146
49.000000, 35.258944
49.000000, 35.396355
49.000000, 35.532391
49.000000, 35.667068
49.000000, 35.800397
48.000000, 35.922393
49.000000, 36.053169
9.000000, 35.782637
49.000000, 35.914811
49.000000, 36.045663
49.000000, 36.175206
49.000000, 36.303454
49.000000, 36.430420
49.000000, 36.556115
49.000000, 36.680554
3.000000, 36.343749
48.000000, 36.460311
48.000000, 36.575708
49.000000, 36.699951
49.000000, 36.822951
49.000000, 36.944722
48.000000, 37.055275
49.000000, 37.174722
49.000000, 37.292975
49.000000, 37.410045
49.000000, 37.525945
49.000000, 37.640685
49.000000, 37.754278
49.000000, 37.866736
49.000000, 37.978068
49.000000, 38.088287
49.000000, 38.197405
49.000000, 38.305431
49.000000, 38.412376
49.000000, 38.518252
49.000000, 38.623070
49.000000, 38.726839
49.000000, 38.829571
49.000000, 38.931275
23.000000, 38.771962
49.000000, 38.874243
49.000000, 38.975500
49.000000, 39.075745
49.000000, 39.174988
49.000000, 39.273238
49.000000, 39.370506
50.000000, 39.476801
49.000000, 39.572033
49.000000, 39.666312
49.000000, 39.759649
49.000000, 39.852053
49.000000, 39.943532
49.000000, 40.034097
49.000000, 40.123756
50.000000, 40.222518
47.000000, 40.290293
46.000000, 40.347390
1.000000, 39.953916
49.000000, 40.044377
50.000000, 40.143933
49.000000, 40.232494
49.000000, 40.320169
49.000000, 40.406967
13.000000, 40.132898
50.000000, 40.231569
49.000000, 40.319253
1.000000, 39.926060
49.000000, 40.016800
33.000000, 39.946632
5.000000, 39.597166
50.000000, 39.701194
5.000000, 39.354182
50.000000, 39.460640
50.000000, 39.566034
49.000000, 39.660373
49.000000, 39.753770
50.000000, 39.856232
49.000000, 39.947670
50.000000, 40.048193
50.000000, 40.147711
51.000000, 40.256234
50.000000, 40.353672
50.000000, 40.450135
50.000000, 40.545634
5.000000, 40.190177
50.000000, 40.288275
50.000000, 40.385393
50.000000, 40.481539
50.000000, 40.576723
50.000000, 40.670956
50.000000, 40.764247
50.000000, 40.856604
50.000000, 40.948038
50.000000, 41.038558
50.000000, 41.128172
48.000000, 41.196890
49.000000, 41.274921
50.000000, 41.362172
50.000000, 41.448551
50.000000, 41.534065
50.000000, 41.618724
50.000000, 41.702537
50.000000, 41.785512
49.000000, 41.857657
50.000000, 41.939080
50.000000, 42.019689
50.000000, 42.099492
50.000000, 42.178497
50.000000, 42.256712
50.000000, 42.334145
50.000000, 42.410804
50.000000, 42.486696
50.000000, 42.561829
50.000000, 42.636211
50.000000, 42.709849
50.000000, 42.782750
50.000000, 42.854923
50.000000, 42.926373
50.000000, 42.997110
50.000000, 43.067138
50.000000, 43.136467
50.000000, 43.205102
50.000000, 43.273051
50.000000, 43.340321
51.000000, 43.416918
50.000000, 43.482748
50.000000, 43.547921
50.000000, 43.612442
50.000000, 43.676317
50.000000, 43.739554
51.000000, 43.812159
50.000000, 43.874037
50.000000, 43.935297
50.000000, 43.995944
49.000000, 44.045984
50.000000, 44.105524
50.000000, 44.164469
50.000000, 44.222825
50.000000, 44.280596
50.000000, 44.337790
50.000000, 44.394412
50.000000, 44.450468
50.000000, 44.505964
5.000000, 44.110904
47.000000, 44.139795
49.000000, 44.188397
50.000000, 44.246513
49.000000, 44.294048
47.000000, 44.321107
48.000000, 44.357896
50.000000, 44.414317
49.000000, 44.460174
50.000000, 44.515572
50.000000, 44.570417
50.000000, 44.624713
50.000000, 44.678465
50.000000, 44.731681
51.000000, 44.794364
50.000000, 44.846420
49.000000, 44.887956
50.000000, 44.939077
51.000000, 44.999686
50.000000, 45.049689
50.000000, 45.099192
50.000000, 45.148200
44.000000, 45.136718
50.000000, 45.185351
50.000000, 45.233497
50.000000, 45.281162
50.000000, 45.328351
50.000000, 45.375067
50.000000, 45.421317
50.000000, 45.467103
50.000000, 45.512432
50.000000, 45.557308
50.000000, 45.601735
50.000000, 45.645718
50.000000, 45.689261
50.000000, 45.732368
50.000000, 45.775044
50.000000, 45.817294
50.000000, 45.859121
50.000000, 45.900530
50.000000, 45.941524
50.000000, 45.982109
50.000000, 46.022288
50.000000, 46.062065
50.000000, 46.101444
50.000000, 46.140430
50.000000, 46.179026
50.000000, 46.217235
50.000000, 46.255063
48.000000, 46.272512
50.000000, 46.309787
50.000000, 46.346689
50.000000, 46.383223
50.000000, 46.419390
50.000000, 46.455196
50.000000, 46.490645
20.000000, 46.225738
50.000000, 46.263481
50.000000, 46.300846
48.000000, 46.317837
50.000000, 46.354659
50.000000, 46.391112
50.000000, 46.427201
50.000000, 46.462929
51.000000, 46.508300
51.000000, 46.553217
50.000000, 46.587685
50.000000, 46.621808
51.000000, 46.665590
50.000000, 46.698934
50.000000, 46.731945
51.000000, 46.774625
50.000000, 46.806879
50.000000, 46.838810
50.000000, 46.870422
50.000000, 46.901718
51.000000, 46.942701
50.000000, 46.973274
50.000000, 47.003541
47.000000, 47.003506
50.000000, 47.033470
51.000000, 47.073136
50.000000, 47.102404
50.000000, 47.131380
50.000000, 47.160067
50.000000, 47.188466
50.000000, 47.216581
50.000000, 47.244415
49.000000, 47.261971
50.000000, 47.289352
50.000000, 47.316458
50.000000, 47.343293
50.000000, 47.369861
50.000000, 47.396162
51.000000, 47.432200
50.000000, 47.457878
37.000000, 47.353300
51.000000, 47.389767
51.000000, 47.425869
50.000000, 47.451610
51.000000, 47.487094
48.000000, 47.492223
51.000000, 47.527301
51.000000, 47.562028
50.000000, 47.586408
50.000000, 47.610544
50.000000, 47.634438
50.000000, 47.658094
46.000000, 47.641513
51.000000, 47.675098
50.000000, 47.698347
50.000000, 47.721363
50.000000, 47.744150
50.000000, 47.766708
50.000000, 47.789041
50.000000, 47.811151
50.000000, 47.833039
50.000000, 47.854709
50.000000, 47.876162
37.000000, 47.767400
50.000000, 47.789726
50.000000, 47.811829
50.000000, 47.833710
50.000000, 47.855373
45.000000, 47.826820
50.000000, 47.848551
49.000000, 47.860066
50.000000, 47.881465
50.000000, 47.902651
45.000000, 47.873624
50.000000, 47.894888
50.000000, 47.915939
50.000000, 47.936780
50.000000, 47.957412
48.000000, 47.957838
50.000000, 47.978259
47.000000, 47.968477
51.000000, 47.998792
50.000000, 48.018804
50.000000, 48.038616
50.000000, 48.058230
50.000000, 48.077648
50.000000, 48.096871
50.000000, 48.115902
50.000000, 48.134743
50.000000, 48.153396
50.000000, 48.171862
50.000000, 48.190143
50.000000, 48.208242
47.000000, 48.196159
50.000000, 48.214198
50.000000, 48.232056
40.000000, 48.149735
42.000000, 48.088238
50.000000, 48.107356
50.000000, 48.126282
51.000000, 48.155019
50.000000, 48.173469
50.000000, 48.191734
51.000000, 48.219817
