total reward, running mean
6.000000, 4.219106
2.000000, 4.196915
20.000000, 4.354946
23.000000, 4.541397
2.000000, 4.515983
16.000000, 4.630823
19.000000, 4.774515
14.000000, 4.866769
4.000000, 4.858102
20.000000, 5.009521
28.000000, 5.239425
12.000000, 5.307031
26.000000, 5.513961
0.000000, 5.458821
13.000000, 5.534233
19.000000, 5.668891
26.000000, 5.872202
13.000000, 5.943480
9.000000, 5.974045
30.000000, 6.214305
29.000000, 6.442162
6.000000, 6.437740
16.000000, 6.533362
33.000000, 6.798029
26.000000, 6.990049
34.000000, 7.260148
32.000000, 7.507547
32.000000, 7.752471
33.000000, 8.004946
11.000000, 8.034897
39.000000, 8.344548
4.000000, 8.301103
4.000000, 8.258092
38.000000, 8.555511
39.000000, 8.859955
40.000000, 9.171356
6.000000, 9.139642
13.000000, 9.178246
37.000000, 9.456463
10.000000, 9.461899
38.000000, 9.747280
26.000000, 9.909807
35.000000, 10.160709
38.000000, 10.439102
37.000000, 10.704711
39.000000, 10.987664
22.000000, 11.097787
42.000000, 11.406809
31.000000, 11.602741
41.000000, 11.896714
42.000000, 12.197747
42.000000, 12.495769
42.000000, 12.790811
42.000000, 13.082903
42.000000, 13.372074
41.000000, 13.648354
43.000000, 13.941870
42.000000, 14.222451
43.000000, 14.510227
45.000000, 14.815125
44.000000, 15.106973
46.000000, 15.415904
7.000000, 15.331745
44.000000, 15.618427
43.000000, 15.892243
45.000000, 16.183320
45.000000, 16.471487
31.000000, 16.616772
11.000000, 16.560605
44.000000, 16.834999
46.000000, 17.126649
43.000000, 17.385382
46.000000, 17.671528
0.000000, 17.494813
45.000000, 17.769865
47.000000, 18.062166
45.000000, 18.331545
45.000000, 18.598229
46.000000, 18.872247
45.000000, 19.133524
46.000000, 19.402189
46.000000, 19.668167
4.000000, 19.511486
23.000000, 19.546371
10.000000, 19.450907
2.000000, 19.276398
46.000000, 19.543634
46.000000, 19.808198
12.000000, 19.730116
30.000000, 19.832814
44.000000, 20.074486
17.000000, 20.043741
45.000000, 20.293304
47.000000, 20.560371
47.000000, 20.824767
45.000000, 21.066520
24.000000, 21.095854
27.000000, 21.154896
46.000000, 21.403347
47.000000, 21.659313
48.000000, 21.922720
47.000000, 22.173493
17.000000, 22.121758
48.000000, 22.380541
48.000000, 22.636735
47.000000, 22.880368
46.000000, 23.111564
28.000000, 23.160449
48.000000, 23.408844
47.000000, 23.644756
46.000000, 23.868308
48.000000, 24.109625
47.000000, 24.338529
48.000000, 24.575143
47.000000, 24.799392
47.000000, 25.021398
47.000000, 25.241184
48.000000, 25.468772
48.000000, 25.694085
48.000000, 25.917144
48.000000, 26.137972
49.000000, 26.366593
20.000000, 26.302927
43.000000, 26.469897
48.000000, 26.685198
48.000000, 26.898346
48.000000, 27.109363
49.000000, 27.328269
49.000000, 27.544987
47.000000, 27.739537
36.000000, 27.822141
49.000000, 28.033920
49.000000, 28.243581
48.000000, 28.441145
48.000000, 28.636733
48.000000, 28.830366
9.000000, 28.632062
48.000000, 28.825742
48.000000, 29.017484
48.000000, 29.207310
48.000000, 29.395236
48.000000, 29.581284
49.000000, 29.775471
49.000000, 29.967717
48.000000, 30.148039
49.000000, 30.336559
48.000000, 30.513193
47.000000, 30.678061
48.000000, 30.851281
49.000000, 31.032768
48.000000, 31.202440
49.000000, 31.380416
48.000000, 31.546612
48.000000, 31.711146
48.000000, 31.874034
49.000000, 32.045294
49.000000, 32.214841
49.000000, 32.382693
48.000000, 32.538866
26.000000, 32.473477
49.000000, 32.638742
49.000000, 32.802355
49.000000, 32.964331
49.000000, 33.124688
49.000000, 33.283441
49.000000, 33.440607
49.000000, 33.596201
48.000000, 33.740239
49.000000, 33.892836
48.000000, 34.033908
49.000000, 34.183569
49.000000, 34.331733
48.000000, 34.468416
47.000000, 34.593732
49.000000, 34.737794
49.000000, 34.880416
49.000000, 35.021612
49.000000, 35.161396
49.000000, 35.299782
49.000000, 35.436784
49.000000, 35.572416
49.000000, 35.706692
49.000000, 35.839625
49.000000, 35.971229
49.000000, 36.101517
24.000000, 35.980502
49.000000, 36.110697
49.000000, 36.239590
49.000000, 36.367194
49.000000, 36.493522
49.000000, 36.618587
49.000000, 36.742401
49.000000, 36.864977
49.000000, 36.986327
49.000000, 37.106464
49.000000, 37.225399
49.000000, 37.343145
49.000000, 37.459714
49.000000, 37.575116
49.000000, 37.689365
49.000000, 37.802472
49.000000, 37.914447
49.000000, 38.025302
44.000000, 38.085049
49.000000, 38.194199
49.000000, 38.302257
49.000000, 38.409234
49.000000, 38.515142
49.000000, 38.619991
49.000000, 38.723791
50.000000, 38.836553
50.000000, 38.948187
49.000000, 39.048705
49.000000, 39.148218
49.000000, 39.246736
34.000000, 39.194269
49.000000, 39.292326
49.000000, 39.389403
49.000000, 39.485509
49.000000, 39.580654
49.000000, 39.674847
49.000000, 39.768099
49.000000, 39.860418
49.000000, 39.951814
50.000000, 40.052295
49.000000, 40.141772
49.000000, 40.230355
49.000000, 40.318051
49.000000, 40.404871
31.000000, 40.310822
49.000000, 40.397714
49.000000, 40.483737
49.000000, 40.568899
49.000000, 40.653210
49.000000, 40.736678
49.000000, 40.819311
49.000000, 40.901118
48.000000, 40.972107
49.000000, 41.052386
49.000000, 41.131862
49.000000, 41.210544
49.000000, 41.288438
50.000000, 41.375554
50.000000, 41.461798
49.000000, 41.537180
49.000000, 41.611808
49.000000, 41.685690
49.000000, 41.758833
50.000000, 41.841245
49.000000, 41.912833
50.000000, 41.993704
49.000000, 42.063767
50.000000, 42.143130
49.000000, 42.211698
49.000000, 42.279581
48.000000, 42.336785
